Collection,Scanner,Ballot id,Contest,Selections
AllBallots,scanner1,bid29401,Aurora2K,Yes
AllBallots,scanner1,bid29402,Aurora2K,Yes
AllBallots,scanner1,bid29403,Aurora2K,Yes
AllBallots,scanner1,bid29404,Aurora2K,No
AllBallots,scanner1,bid29405,Aurora2K,Yes
AllBallots,scanner1,bid29406,Aurora2K,No
AllBallots,scanner1,bid29407,Aurora2K,Yes
AllBallots,scanner1,bid29408,Aurora2K,No
AllBallots,scanner1,bid29409,Aurora2K,Yes
AllBallots,scanner1,bid29410,Aurora2K,No
AllBallots,scanner1,bid29411,Aurora2K,No
AllBallots,scanner1,bid29412,Aurora2K,Yes
AllBallots,scanner1,bid29413,Aurora2K,Yes
AllBallots,scanner1,bid29414,Aurora2K,Yes
AllBallots,scanner1,bid29415,Aurora2K,Yes
AllBallots,scanner1,bid29416,Aurora2K,No
AllBallots,scanner1,bid29417,Aurora2K,No
AllBallots,scanner1,bid29418,Aurora2K,No
AllBallots,scanner1,bid29419,Aurora2K,No
AllBallots,scanner1,bid29420,Aurora2K,Yes
AllBallots,scanner1,bid29421,Aurora2K,No
AllBallots,scanner1,bid29422,Aurora2K,Yes
AllBallots,scanner1,bid29423,Aurora2K,Yes
AllBallots,scanner1,bid29424,Aurora2K,No
AllBallots,scanner1,bid29425,Aurora2K,No
AllBallots,scanner1,bid29426,Aurora2K,No
AllBallots,scanner1,bid29427,Aurora2K,Yes
AllBallots,scanner1,bid29428,Aurora2K,Yes
AllBallots,scanner1,bid29429,Aurora2K,No
AllBallots,scanner1,bid29430,Aurora2K,Yes
AllBallots,scanner1,bid29431,Aurora2K,Yes
AllBallots,scanner1,bid29432,Aurora2K,No
AllBallots,scanner1,bid29433,Aurora2K,Yes
AllBallots,scanner1,bid29434,Aurora2K,No
AllBallots,scanner1,bid29435,Aurora2K,Yes
AllBallots,scanner1,bid29436,Aurora2K,Yes
AllBallots,scanner1,bid29437,Aurora2K,No
AllBallots,scanner1,bid29438,Aurora2K,No
AllBallots,scanner1,bid29439,Aurora2K,Yes
AllBallots,scanner1,bid29440,Aurora2K,Yes
AllBallots,scanner1,bid29441,Aurora2K,No
AllBallots,scanner1,bid29442,Aurora2K,No
AllBallots,scanner1,bid29443,Aurora2K,No
AllBallots,scanner1,bid29444,Aurora2K,Yes
AllBallots,scanner1,bid29445,Aurora2K,Yes
AllBallots,scanner1,bid29446,Aurora2K,Yes
AllBallots,scanner1,bid29447,Aurora2K,No
AllBallots,scanner1,bid29448,Aurora2K,Yes
AllBallots,scanner1,bid29449,Aurora2K,Yes
AllBallots,scanner1,bid29450,Aurora2K,Yes
AllBallots,scanner1,bid29451,Aurora2K,Yes
AllBallots,scanner1,bid29452,Aurora2K,No
AllBallots,scanner1,bid29453,Aurora2K,Yes
AllBallots,scanner1,bid29454,Aurora2K,Yes
AllBallots,scanner1,bid29455,Aurora2K,Yes
AllBallots,scanner1,bid29456,Aurora2K,Yes
AllBallots,scanner1,bid29457,Aurora2K,No
AllBallots,scanner1,bid29458,Aurora2K,No
AllBallots,scanner1,bid29459,Aurora2K,Yes
AllBallots,scanner1,bid29460,Aurora2K,Yes
AllBallots,scanner1,bid29461,Aurora2K,Yes
AllBallots,scanner1,bid29462,Aurora2K,No
AllBallots,scanner1,bid29463,Aurora2K,No
AllBallots,scanner1,bid29464,Aurora2K,No
AllBallots,scanner1,bid29465,Aurora2K,No
AllBallots,scanner1,bid29466,Aurora2K,Yes
AllBallots,scanner1,bid29467,Aurora2K,No
AllBallots,scanner1,bid29468,Aurora2K,Yes
AllBallots,scanner1,bid29469,Aurora2K,No
AllBallots,scanner1,bid29470,Aurora2K,No
AllBallots,scanner1,bid29471,Aurora2K,Yes
AllBallots,scanner1,bid29472,Aurora2K,Yes
AllBallots,scanner1,bid29473,Aurora2K,Yes
AllBallots,scanner1,bid29474,Aurora2K,No
AllBallots,scanner1,bid29475,Aurora2K,Yes
AllBallots,scanner1,bid29476,Aurora2K,Yes
AllBallots,scanner1,bid29477,Aurora2K,Yes
AllBallots,scanner1,bid29478,Aurora2K,Yes
AllBallots,scanner1,bid29479,Aurora2K,Yes
AllBallots,scanner1,bid29480,Aurora2K,No
AllBallots,scanner1,bid29481,Aurora2K,No
AllBallots,scanner1,bid29482,Aurora2K,No
AllBallots,scanner1,bid29483,Aurora2K,Yes
AllBallots,scanner1,bid29484,Aurora2K,No
AllBallots,scanner1,bid29485,Aurora2K,No
AllBallots,scanner1,bid29486,Aurora2K,Yes
AllBallots,scanner1,bid29487,Aurora2K,Yes
AllBallots,scanner1,bid29488,Aurora2K,No
AllBallots,scanner1,bid29489,Aurora2K,No
AllBallots,scanner1,bid29490,Aurora2K,No
AllBallots,scanner1,bid29491,Aurora2K,No
AllBallots,scanner1,bid29492,Aurora2K,No
AllBallots,scanner1,bid29493,Aurora2K,Yes
AllBallots,scanner1,bid29494,Aurora2K,Yes
AllBallots,scanner1,bid29495,Aurora2K,No
AllBallots,scanner1,bid29496,Aurora2K,Yes
AllBallots,scanner1,bid29497,Aurora2K,No
AllBallots,scanner1,bid29498,Aurora2K,No
AllBallots,scanner1,bid29499,Aurora2K,No
AllBallots,scanner1,bid29500,Aurora2K,Yes
AllBallots,scanner1,bid29501,Aurora2K,Yes
AllBallots,scanner1,bid29502,Aurora2K,No
AllBallots,scanner1,bid29503,Aurora2K,Yes
AllBallots,scanner1,bid29504,Aurora2K,No
AllBallots,scanner1,bid29505,Aurora2K,Yes
AllBallots,scanner1,bid29506,Aurora2K,Yes
AllBallots,scanner1,bid29507,Aurora2K,No
AllBallots,scanner1,bid29508,Aurora2K,No
AllBallots,scanner1,bid29509,Aurora2K,No
AllBallots,scanner1,bid29510,Aurora2K,No
AllBallots,scanner1,bid29511,Aurora2K,Yes
AllBallots,scanner1,bid29512,Aurora2K,Yes
AllBallots,scanner1,bid29513,Aurora2K,No
AllBallots,scanner1,bid29514,Aurora2K,No
AllBallots,scanner1,bid29515,Aurora2K,No
AllBallots,scanner1,bid29516,Aurora2K,No
AllBallots,scanner1,bid29517,Aurora2K,Yes
AllBallots,scanner1,bid29518,Aurora2K,No
AllBallots,scanner1,bid29519,Aurora2K,Yes
AllBallots,scanner1,bid29520,Aurora2K,No
AllBallots,scanner1,bid29521,Aurora2K,Yes
AllBallots,scanner1,bid29522,Aurora2K,No
AllBallots,scanner1,bid29523,Aurora2K,Yes
AllBallots,scanner1,bid29524,Aurora2K,No
AllBallots,scanner1,bid29525,Aurora2K,Yes
AllBallots,scanner1,bid29526,Aurora2K,Yes
AllBallots,scanner1,bid29527,Aurora2K,No
AllBallots,scanner1,bid29528,Aurora2K,No
AllBallots,scanner1,bid29529,Aurora2K,No
AllBallots,scanner1,bid29530,Aurora2K,No
AllBallots,scanner1,bid29531,Aurora2K,Yes
AllBallots,scanner1,bid29532,Aurora2K,Yes
AllBallots,scanner1,bid29533,Aurora2K,Yes
AllBallots,scanner1,bid29534,Aurora2K,Yes
AllBallots,scanner1,bid29535,Aurora2K,Yes
AllBallots,scanner1,bid29536,Aurora2K,Yes
AllBallots,scanner1,bid29537,Aurora2K,No
AllBallots,scanner1,bid29538,Aurora2K,Yes
AllBallots,scanner1,bid29539,Aurora2K,Yes
AllBallots,scanner1,bid29540,Aurora2K,No
AllBallots,scanner1,bid29541,Aurora2K,Yes
AllBallots,scanner1,bid29542,Aurora2K,No
AllBallots,scanner1,bid29543,Aurora2K,Yes
AllBallots,scanner1,bid29544,Aurora2K,No
AllBallots,scanner1,bid29545,Aurora2K,No
AllBallots,scanner1,bid29546,Aurora2K,Yes
AllBallots,scanner1,bid29547,Aurora2K,Yes
AllBallots,scanner1,bid29548,Aurora2K,Yes
AllBallots,scanner1,bid29549,Aurora2K,No
AllBallots,scanner1,bid29550,Aurora2K,Yes
AllBallots,scanner1,bid29551,Aurora2K,Yes
AllBallots,scanner1,bid29552,Aurora2K,Yes
AllBallots,scanner1,bid29553,Aurora2K,Yes
AllBallots,scanner1,bid29554,Aurora2K,Yes
AllBallots,scanner1,bid29555,Aurora2K,No
AllBallots,scanner1,bid29556,Aurora2K,Yes
AllBallots,scanner1,bid29557,Aurora2K,Yes
AllBallots,scanner1,bid29558,Aurora2K,Yes
AllBallots,scanner1,bid29559,Aurora2K,Yes
AllBallots,scanner1,bid29560,Aurora2K,Yes
AllBallots,scanner1,bid29561,Aurora2K,No
AllBallots,scanner1,bid29562,Aurora2K,Yes
AllBallots,scanner1,bid29563,Aurora2K,No
AllBallots,scanner1,bid29564,Aurora2K,Yes
AllBallots,scanner1,bid29565,Aurora2K,No
AllBallots,scanner1,bid29566,Aurora2K,No
AllBallots,scanner1,bid29567,Aurora2K,No
AllBallots,scanner1,bid29568,Aurora2K,Yes
AllBallots,scanner1,bid29569,Aurora2K,No
AllBallots,scanner1,bid29570,Aurora2K,No
AllBallots,scanner1,bid29571,Aurora2K,No
AllBallots,scanner1,bid29572,Aurora2K,No
AllBallots,scanner1,bid29573,Aurora2K,No
AllBallots,scanner1,bid29574,Aurora2K,No
AllBallots,scanner1,bid29575,Aurora2K,No
AllBallots,scanner1,bid29576,Aurora2K,No
AllBallots,scanner1,bid29577,Aurora2K,Yes
AllBallots,scanner1,bid29578,Aurora2K,No
AllBallots,scanner1,bid29579,Aurora2K,Yes
AllBallots,scanner1,bid29580,Aurora2K,Yes
AllBallots,scanner1,bid29581,Aurora2K,Yes
AllBallots,scanner1,bid29582,Aurora2K,No
AllBallots,scanner1,bid29583,Aurora2K,Yes
AllBallots,scanner1,bid29584,Aurora2K,Yes
AllBallots,scanner1,bid29585,Aurora2K,Yes
AllBallots,scanner1,bid29586,Aurora2K,Yes
AllBallots,scanner1,bid29587,Aurora2K,Yes
AllBallots,scanner1,bid29588,Aurora2K,No
AllBallots,scanner1,bid29589,Aurora2K,No
AllBallots,scanner1,bid29590,Aurora2K,Yes
AllBallots,scanner1,bid29591,Aurora2K,No
AllBallots,scanner1,bid29592,Aurora2K,No
AllBallots,scanner1,bid29593,Aurora2K,Yes
AllBallots,scanner1,bid29594,Aurora2K,No
AllBallots,scanner1,bid29595,Aurora2K,No
AllBallots,scanner1,bid29596,Aurora2K,No
AllBallots,scanner1,bid29597,Aurora2K,No
AllBallots,scanner1,bid29598,Aurora2K,No
AllBallots,scanner1,bid29599,Aurora2K,Yes
AllBallots,scanner1,bid29600,Aurora2K,Yes
AllBallots,scanner1,bid29601,Aurora2K,No
AllBallots,scanner1,bid29602,Aurora2K,Yes
AllBallots,scanner1,bid29603,Aurora2K,No
AllBallots,scanner1,bid29604,Aurora2K,Yes
AllBallots,scanner1,bid29605,Aurora2K,Yes
AllBallots,scanner1,bid29606,Aurora2K,Yes
AllBallots,scanner1,bid29607,Aurora2K,Yes
AllBallots,scanner1,bid29608,Aurora2K,No
AllBallots,scanner1,bid29609,Aurora2K,Yes
AllBallots,scanner1,bid29610,Aurora2K,Yes
AllBallots,scanner1,bid29611,Aurora2K,No
AllBallots,scanner1,bid29612,Aurora2K,Yes
AllBallots,scanner1,bid29613,Aurora2K,Yes
AllBallots,scanner1,bid29614,Aurora2K,Yes
AllBallots,scanner1,bid29615,Aurora2K,Yes
AllBallots,scanner1,bid29616,Aurora2K,No
AllBallots,scanner1,bid29617,Aurora2K,Yes
AllBallots,scanner1,bid29618,Aurora2K,No
AllBallots,scanner1,bid29619,Aurora2K,No
AllBallots,scanner1,bid29620,Aurora2K,Yes
AllBallots,scanner1,bid29621,Aurora2K,Yes
AllBallots,scanner1,bid29622,Aurora2K,Yes
AllBallots,scanner1,bid29623,Aurora2K,Yes
AllBallots,scanner1,bid29624,Aurora2K,Yes
AllBallots,scanner1,bid29625,Aurora2K,Yes
AllBallots,scanner1,bid29626,Aurora2K,No
AllBallots,scanner1,bid29627,Aurora2K,Yes
AllBallots,scanner1,bid29628,Aurora2K,Yes
AllBallots,scanner1,bid29629,Aurora2K,No
AllBallots,scanner1,bid29630,Aurora2K,No
AllBallots,scanner1,bid29631,Aurora2K,Yes
AllBallots,scanner1,bid29632,Aurora2K,Yes
AllBallots,scanner1,bid29633,Aurora2K,No
AllBallots,scanner1,bid29634,Aurora2K,No
AllBallots,scanner1,bid29635,Aurora2K,Yes
AllBallots,scanner1,bid29636,Aurora2K,No
AllBallots,scanner1,bid29637,Aurora2K,No
AllBallots,scanner1,bid29638,Aurora2K,Yes
AllBallots,scanner1,bid29639,Aurora2K,Yes
AllBallots,scanner1,bid29640,Aurora2K,Yes
AllBallots,scanner1,bid29641,Aurora2K,No
AllBallots,scanner1,bid29642,Aurora2K,Yes
AllBallots,scanner1,bid29643,Aurora2K,Yes
AllBallots,scanner1,bid29644,Aurora2K,Yes
AllBallots,scanner1,bid29645,Aurora2K,No
AllBallots,scanner1,bid29646,Aurora2K,No
AllBallots,scanner1,bid29647,Aurora2K,Yes
AllBallots,scanner1,bid29648,Aurora2K,No
AllBallots,scanner1,bid29649,Aurora2K,No
AllBallots,scanner1,bid29650,Aurora2K,Yes
AllBallots,scanner1,bid29651,Aurora2K,No
AllBallots,scanner1,bid29652,Aurora2K,Yes
AllBallots,scanner1,bid29653,Aurora2K,No
AllBallots,scanner1,bid29654,Aurora2K,Yes
AllBallots,scanner1,bid29655,Aurora2K,Yes
AllBallots,scanner1,bid29656,Aurora2K,No
AllBallots,scanner1,bid29657,Aurora2K,No
AllBallots,scanner1,bid29658,Aurora2K,No
AllBallots,scanner1,bid29659,Aurora2K,No
AllBallots,scanner1,bid29660,Aurora2K,Yes
AllBallots,scanner1,bid29661,Aurora2K,Yes
AllBallots,scanner1,bid29662,Aurora2K,No
AllBallots,scanner1,bid29663,Aurora2K,Yes
AllBallots,scanner1,bid29664,Aurora2K,No
AllBallots,scanner1,bid29665,Aurora2K,Yes
AllBallots,scanner1,bid29666,Aurora2K,No
AllBallots,scanner1,bid29667,Aurora2K,Yes
AllBallots,scanner1,bid29668,Aurora2K,Yes
AllBallots,scanner1,bid29669,Aurora2K,No
AllBallots,scanner1,bid29670,Aurora2K,Yes
AllBallots,scanner1,bid29671,Aurora2K,Yes
AllBallots,scanner1,bid29672,Aurora2K,Yes
AllBallots,scanner1,bid29673,Aurora2K,No
AllBallots,scanner1,bid29674,Aurora2K,Yes
AllBallots,scanner1,bid29675,Aurora2K,Yes
AllBallots,scanner1,bid29676,Aurora2K,No
AllBallots,scanner1,bid29677,Aurora2K,Yes
AllBallots,scanner1,bid29678,Aurora2K,Yes
AllBallots,scanner1,bid29679,Aurora2K,No
AllBallots,scanner1,bid29680,Aurora2K,Yes
AllBallots,scanner1,bid29681,Aurora2K,No
AllBallots,scanner1,bid29682,Aurora2K,No
AllBallots,scanner1,bid29683,Aurora2K,No
AllBallots,scanner1,bid29684,Aurora2K,No
AllBallots,scanner1,bid29685,Aurora2K,Yes
AllBallots,scanner1,bid29686,Aurora2K,Yes
AllBallots,scanner1,bid29687,Aurora2K,Yes
AllBallots,scanner1,bid29688,Aurora2K,No
AllBallots,scanner1,bid29689,Aurora2K,Yes
AllBallots,scanner1,bid29690,Aurora2K,Yes
AllBallots,scanner1,bid29691,Aurora2K,Yes
AllBallots,scanner1,bid29692,Aurora2K,Yes
AllBallots,scanner1,bid29693,Aurora2K,No
AllBallots,scanner1,bid29694,Aurora2K,Yes
AllBallots,scanner1,bid29695,Aurora2K,No
AllBallots,scanner1,bid29696,Aurora2K,Yes
AllBallots,scanner1,bid29697,Aurora2K,Yes
AllBallots,scanner1,bid29698,Aurora2K,No
AllBallots,scanner1,bid29699,Aurora2K,No
AllBallots,scanner1,bid29700,Aurora2K,Yes
AllBallots,scanner1,bid29701,Aurora2K,No
AllBallots,scanner1,bid29702,Aurora2K,No
AllBallots,scanner1,bid29703,Aurora2K,Yes
AllBallots,scanner1,bid29704,Aurora2K,Yes
AllBallots,scanner1,bid29705,Aurora2K,No
AllBallots,scanner1,bid29706,Aurora2K,Yes
AllBallots,scanner1,bid29707,Aurora2K,No
AllBallots,scanner1,bid29708,Aurora2K,Yes
AllBallots,scanner1,bid29709,Aurora2K,No
AllBallots,scanner1,bid29710,Aurora2K,Yes
AllBallots,scanner1,bid29711,Aurora2K,Yes
AllBallots,scanner1,bid29712,Aurora2K,No
AllBallots,scanner1,bid29713,Aurora2K,No
AllBallots,scanner1,bid29714,Aurora2K,Yes
AllBallots,scanner1,bid29715,Aurora2K,Yes
AllBallots,scanner1,bid29716,Aurora2K,No
AllBallots,scanner1,bid29717,Aurora2K,No
AllBallots,scanner1,bid29718,Aurora2K,No
AllBallots,scanner1,bid29719,Aurora2K,No
AllBallots,scanner1,bid29720,Aurora2K,Yes
AllBallots,scanner1,bid29721,Aurora2K,Yes
AllBallots,scanner1,bid29722,Aurora2K,Yes
AllBallots,scanner1,bid29723,Aurora2K,No
AllBallots,scanner1,bid29724,Aurora2K,No
AllBallots,scanner1,bid29725,Aurora2K,Yes
AllBallots,scanner1,bid29726,Aurora2K,No
AllBallots,scanner1,bid29727,Aurora2K,No
AllBallots,scanner1,bid29728,Aurora2K,Yes
AllBallots,scanner1,bid29729,Aurora2K,No
AllBallots,scanner1,bid29730,Aurora2K,Yes
AllBallots,scanner1,bid29731,Aurora2K,Yes
AllBallots,scanner1,bid29732,Aurora2K,No
AllBallots,scanner1,bid29733,Aurora2K,No
AllBallots,scanner1,bid29734,Aurora2K,No
AllBallots,scanner1,bid29735,Aurora2K,No
AllBallots,scanner1,bid29736,Aurora2K,No
AllBallots,scanner1,bid29737,Aurora2K,No
AllBallots,scanner1,bid29738,Aurora2K,Yes
AllBallots,scanner1,bid29739,Aurora2K,No
AllBallots,scanner1,bid29740,Aurora2K,No
AllBallots,scanner1,bid29741,Aurora2K,No
AllBallots,scanner1,bid29742,Aurora2K,No
AllBallots,scanner1,bid29743,Aurora2K,No
AllBallots,scanner1,bid29744,Aurora2K,No
AllBallots,scanner1,bid29745,Aurora2K,Yes
AllBallots,scanner1,bid29746,Aurora2K,Yes
AllBallots,scanner1,bid29747,Aurora2K,No
AllBallots,scanner1,bid29748,Aurora2K,No
AllBallots,scanner1,bid29749,Aurora2K,Yes
AllBallots,scanner1,bid29750,Aurora2K,Yes
AllBallots,scanner1,bid29751,Aurora2K,Yes
AllBallots,scanner1,bid29752,Aurora2K,Yes
AllBallots,scanner1,bid29753,Aurora2K,No
AllBallots,scanner1,bid29754,Aurora2K,No
AllBallots,scanner1,bid29755,Aurora2K,No
AllBallots,scanner1,bid29756,Aurora2K,No
AllBallots,scanner1,bid29757,Aurora2K,No
AllBallots,scanner1,bid29758,Aurora2K,No
AllBallots,scanner1,bid29759,Aurora2K,Yes
AllBallots,scanner1,bid29760,Aurora2K,Yes
AllBallots,scanner1,bid29761,Aurora2K,No
AllBallots,scanner1,bid29762,Aurora2K,No
AllBallots,scanner1,bid29763,Aurora2K,No
AllBallots,scanner1,bid29764,Aurora2K,Yes
AllBallots,scanner1,bid29765,Aurora2K,No
AllBallots,scanner1,bid29766,Aurora2K,Yes
AllBallots,scanner1,bid29767,Aurora2K,Yes
AllBallots,scanner1,bid29768,Aurora2K,Yes
AllBallots,scanner1,bid29769,Aurora2K,Yes
AllBallots,scanner1,bid29770,Aurora2K,No
AllBallots,scanner1,bid29771,Aurora2K,Yes
AllBallots,scanner1,bid29772,Aurora2K,Yes
AllBallots,scanner1,bid29773,Aurora2K,No
AllBallots,scanner1,bid29774,Aurora2K,Yes
AllBallots,scanner1,bid29775,Aurora2K,No
AllBallots,scanner1,bid29776,Aurora2K,No
AllBallots,scanner1,bid29777,Aurora2K,Yes
AllBallots,scanner1,bid29778,Aurora2K,Yes
AllBallots,scanner1,bid29779,Aurora2K,No
AllBallots,scanner1,bid29780,Aurora2K,Yes
AllBallots,scanner1,bid29781,Aurora2K,No
AllBallots,scanner1,bid29782,Aurora2K,Yes
AllBallots,scanner1,bid29783,Aurora2K,No
AllBallots,scanner1,bid29784,Aurora2K,No
AllBallots,scanner1,bid29785,Aurora2K,Yes
AllBallots,scanner1,bid29786,Aurora2K,Yes
AllBallots,scanner1,bid29787,Aurora2K,No
AllBallots,scanner1,bid29788,Aurora2K,Yes
AllBallots,scanner1,bid29789,Aurora2K,No
AllBallots,scanner1,bid29790,Aurora2K,Yes
AllBallots,scanner1,bid29791,Aurora2K,Yes
AllBallots,scanner1,bid29792,Aurora2K,No
AllBallots,scanner1,bid29793,Aurora2K,No
AllBallots,scanner1,bid29794,Aurora2K,No
AllBallots,scanner1,bid29795,Aurora2K,Yes
AllBallots,scanner1,bid29796,Aurora2K,No
AllBallots,scanner1,bid29797,Aurora2K,No
AllBallots,scanner1,bid29798,Aurora2K,No
AllBallots,scanner1,bid29799,Aurora2K,Yes
AllBallots,scanner1,bid29800,Aurora2K,Yes
AllBallots,scanner1,bid29801,Aurora2K,Yes
AllBallots,scanner1,bid29802,Aurora2K,No
AllBallots,scanner1,bid29803,Aurora2K,No
AllBallots,scanner1,bid29804,Aurora2K,No
AllBallots,scanner1,bid29805,Aurora2K,No
AllBallots,scanner1,bid29806,Aurora2K,No
AllBallots,scanner1,bid29807,Aurora2K,No
AllBallots,scanner1,bid29808,Aurora2K,No
AllBallots,scanner1,bid29809,Aurora2K,No
AllBallots,scanner1,bid29810,Aurora2K,Yes
AllBallots,scanner1,bid29811,Aurora2K,No
AllBallots,scanner1,bid29812,Aurora2K,No
AllBallots,scanner1,bid29813,Aurora2K,No
AllBallots,scanner1,bid29814,Aurora2K,Yes
AllBallots,scanner1,bid29815,Aurora2K,Yes
AllBallots,scanner1,bid29816,Aurora2K,No
AllBallots,scanner1,bid29817,Aurora2K,No
AllBallots,scanner1,bid29818,Aurora2K,No
AllBallots,scanner1,bid29819,Aurora2K,No
AllBallots,scanner1,bid29820,Aurora2K,No
AllBallots,scanner1,bid29821,Aurora2K,No
AllBallots,scanner1,bid29822,Aurora2K,Yes
AllBallots,scanner1,bid29823,Aurora2K,Yes
AllBallots,scanner1,bid29824,Aurora2K,No
AllBallots,scanner1,bid29825,Aurora2K,No
AllBallots,scanner1,bid29826,Aurora2K,No
AllBallots,scanner1,bid29827,Aurora2K,No
AllBallots,scanner1,bid29828,Aurora2K,Yes
AllBallots,scanner1,bid29829,Aurora2K,Yes
AllBallots,scanner1,bid29830,Aurora2K,Yes
AllBallots,scanner1,bid29831,Aurora2K,No
AllBallots,scanner1,bid29832,Aurora2K,No
AllBallots,scanner1,bid29833,Aurora2K,Yes
AllBallots,scanner1,bid29834,Aurora2K,Yes
AllBallots,scanner1,bid29835,Aurora2K,No
AllBallots,scanner1,bid29836,Aurora2K,No
AllBallots,scanner1,bid29837,Aurora2K,Yes
AllBallots,scanner1,bid29838,Aurora2K,Yes
AllBallots,scanner1,bid29839,Aurora2K,No
AllBallots,scanner1,bid29840,Aurora2K,No
AllBallots,scanner1,bid29841,Aurora2K,No
AllBallots,scanner1,bid29842,Aurora2K,No
AllBallots,scanner1,bid29843,Aurora2K,No
AllBallots,scanner1,bid29844,Aurora2K,Yes
AllBallots,scanner1,bid29845,Aurora2K,Yes
AllBallots,scanner1,bid29846,Aurora2K,No
AllBallots,scanner1,bid29847,Aurora2K,No
AllBallots,scanner1,bid29848,Aurora2K,No
AllBallots,scanner1,bid29849,Aurora2K,No
AllBallots,scanner1,bid29850,Aurora2K,No
AllBallots,scanner1,bid29851,Aurora2K,Yes
AllBallots,scanner1,bid29852,Aurora2K,Yes
AllBallots,scanner1,bid29853,Aurora2K,Yes
AllBallots,scanner1,bid29854,Aurora2K,No
AllBallots,scanner1,bid29855,Aurora2K,No
AllBallots,scanner1,bid29856,Aurora2K,Yes
AllBallots,scanner1,bid29857,Aurora2K,Yes
AllBallots,scanner1,bid29858,Aurora2K,Yes
AllBallots,scanner1,bid29859,Aurora2K,Yes
AllBallots,scanner1,bid29860,Aurora2K,Yes
AllBallots,scanner1,bid29861,Aurora2K,Yes
AllBallots,scanner1,bid29862,Aurora2K,No
AllBallots,scanner1,bid29863,Aurora2K,Yes
AllBallots,scanner1,bid29864,Aurora2K,No
AllBallots,scanner1,bid29865,Aurora2K,Yes
AllBallots,scanner1,bid29866,Aurora2K,No
AllBallots,scanner1,bid29867,Aurora2K,No
AllBallots,scanner1,bid29868,Aurora2K,No
AllBallots,scanner1,bid29869,Aurora2K,Yes
AllBallots,scanner1,bid29870,Aurora2K,No
AllBallots,scanner1,bid29871,Aurora2K,No
AllBallots,scanner1,bid29872,Aurora2K,No
AllBallots,scanner1,bid29873,Aurora2K,Yes
AllBallots,scanner1,bid29874,Aurora2K,Yes
AllBallots,scanner1,bid29875,Aurora2K,Yes
AllBallots,scanner1,bid29876,Aurora2K,No
AllBallots,scanner1,bid29877,Aurora2K,No
AllBallots,scanner1,bid29878,Aurora2K,No
AllBallots,scanner1,bid29879,Aurora2K,No
AllBallots,scanner1,bid29880,Aurora2K,No
AllBallots,scanner1,bid29881,Aurora2K,Yes
AllBallots,scanner1,bid29882,Aurora2K,Yes
AllBallots,scanner1,bid29883,Aurora2K,Yes
AllBallots,scanner1,bid29884,Aurora2K,Yes
AllBallots,scanner1,bid29885,Aurora2K,No
AllBallots,scanner1,bid29886,Aurora2K,Yes
AllBallots,scanner1,bid29887,Aurora2K,Yes
AllBallots,scanner1,bid29888,Aurora2K,Yes
AllBallots,scanner1,bid29889,Aurora2K,No
AllBallots,scanner1,bid29890,Aurora2K,No
AllBallots,scanner1,bid29891,Aurora2K,No
AllBallots,scanner1,bid29892,Aurora2K,Yes
AllBallots,scanner1,bid29893,Aurora2K,Yes
AllBallots,scanner1,bid29894,Aurora2K,No
AllBallots,scanner1,bid29895,Aurora2K,No
AllBallots,scanner1,bid29896,Aurora2K,Yes
AllBallots,scanner1,bid29897,Aurora2K,No
AllBallots,scanner1,bid29898,Aurora2K,No
AllBallots,scanner1,bid29899,Aurora2K,No
AllBallots,scanner1,bid29900,Aurora2K,Yes
AllBallots,scanner1,bid29901,Aurora2K,Yes
AllBallots,scanner1,bid29902,Aurora2K,Yes
AllBallots,scanner1,bid29903,Aurora2K,No
AllBallots,scanner1,bid29904,Aurora2K,No
AllBallots,scanner1,bid29905,Aurora2K,Yes
AllBallots,scanner1,bid29906,Aurora2K,No
AllBallots,scanner1,bid29907,Aurora2K,No
AllBallots,scanner1,bid29908,Aurora2K,No
AllBallots,scanner1,bid29909,Aurora2K,Yes
AllBallots,scanner1,bid29910,Aurora2K,No
AllBallots,scanner1,bid29911,Aurora2K,Yes
AllBallots,scanner1,bid29912,Aurora2K,Yes
AllBallots,scanner1,bid29913,Aurora2K,Yes
AllBallots,scanner1,bid29914,Aurora2K,Yes
AllBallots,scanner1,bid29915,Aurora2K,Yes
AllBallots,scanner1,bid29916,Aurora2K,Yes
AllBallots,scanner1,bid29917,Aurora2K,Yes
AllBallots,scanner1,bid29918,Aurora2K,No
AllBallots,scanner1,bid29919,Aurora2K,No
AllBallots,scanner1,bid29920,Aurora2K,No
AllBallots,scanner1,bid29921,Aurora2K,No
AllBallots,scanner1,bid29922,Aurora2K,No
AllBallots,scanner1,bid29923,Aurora2K,Yes
AllBallots,scanner1,bid29924,Aurora2K,No
AllBallots,scanner1,bid29925,Aurora2K,No
AllBallots,scanner1,bid29926,Aurora2K,No
AllBallots,scanner1,bid29927,Aurora2K,No
AllBallots,scanner1,bid29928,Aurora2K,Yes
AllBallots,scanner1,bid29929,Aurora2K,No
AllBallots,scanner1,bid29930,Aurora2K,No
AllBallots,scanner1,bid29931,Aurora2K,Yes
AllBallots,scanner1,bid29932,Aurora2K,No
AllBallots,scanner1,bid29933,Aurora2K,No
AllBallots,scanner1,bid29934,Aurora2K,Yes
AllBallots,scanner1,bid29935,Aurora2K,Yes
AllBallots,scanner1,bid29936,Aurora2K,No
AllBallots,scanner1,bid29937,Aurora2K,No
